Customer ID,avg_order_value,time_as_customer,avg_price_item,subscriber_newsletter,uses_coupons,customer_group,affiliation
46499.0,50.0,0,50.0,1,0,Equine Wholesale 40,Equine - Chiropractor
46500.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46501.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
46502.0,150.0,0,50.0,1,1,Consumer,Consumer - Fitness/CrossFit
46503.0,74.99,0,37.495,1,1,Consumer,Student (non-Medical)
46504.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46505.0,250.0,0,250.0,0,0,Medical 50,Student (non-Medical)
46506.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46507.0,50.0,319,50.0,1,1,Consumer,Student (non-Medical)
46508.0,64.99,133,32.495,1,1,Consumer,Student (non-Medical)
46509.0,550.0,0,550.0,1,1,Medical 50,Medical - Massage Therapist
46510.0,50.0,0,50.0,1,0,Consumer,Consumer - Fitness/CrossFit
46511.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46512.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46513.0,100.0,87,50.0,1,1,Consumer,Student (non-Medical)
46514.0,124.99,0,41.663333333333334,1,1,Consumer,Consumer - Fitness/CrossFit
46515.0,550.0,0,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46516.0,30.0,0,30.0,1,0,Consumer,Student (non-Medical)
46517.0,299.0,230,299.0,1,1,Medical 40,Medical - General/Other
46519.0,129.0,330,32.25,1,0,Medical 40,Medical - General/Other
46520.0,60.0,198,60.0,1,0,Medical 40,Medical - Hospital/Medical Center
46524.0,550.0,517,550.0,1,0,Medical 50,Medical - General/Other
46525.0,20.0,592,10.0,1,1,Medical 50,Medical - Physical Therapist
46526.0,36.0,564,18.0,1,0,Medical 50,Medical - Massage Therapist
46528.0,325.16,63,325.16,0,0,Medical 50,Medical - General/Other
46529.0,475.0,301,475.0,1,1,Medical 50,Medical - General/Other
46530.0,53.98,31,10.796,1,0,Medical 40,Medical - General/Other
46531.0,78.3,-75,78.3,1,0,Medical 40,Medical - Physical Therapist
46535.0,550.0,0,550.0,1,1,Medical 50,Student (non-Medical)
46536.0,300.0,265,17.647058823529413,1,1,Medical 40,Medical - Massage Therapist
46537.0,60.0,546,20.0,0,0,Medical 40,Medical - Chiropractor
46538.0,34.99,3,17.495,1,1,Consumer,Student (non-Medical)
46539.0,24.99,0,24.99,1,0,Consumer,Consumer - Fitness/CrossFit
46541.0,550.0,144,550.0,1,1,Medical 50,Medical - Student
46542.0,50.0,0,50.0,0,0,Consumer,Student (non-Medical)
46543.0,24.0,250,12.0,0,0,Medical 40,Medical - General/Other
46544.0,250.0,37,250.0,1,0,Medical 50,Medical - Chiropractor
46545.0,20.0,0,20.0,1,0,Consumer,Consumer - General Sports
46546.0,250.0,24,250.0,1,0,Medical 50,Medical - Chiropractor
46547.0,550.0,0,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46548.0,0.0,115,0.0,0,0,Friends or Sponsored Athletes,Sponsored Athlete
46549.0,130.0,0,43.333333333333336,0,0,Consumer,Equine - Horse Owner
46551.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
46553.0,50.0,557,50.0,0,0,Medical 50,Medical - Chiropractor
46556.0,40.0,92,20.0,0,0,Consumer,Student (non-Medical)
46557.0,24.0,533,12.0,1,0,Medical 40,Medical - Chiropractor
46559.0,300.0,0,300.0,0,1,Medical 50,Student (non-Medical)
46560.0,165.0,4,55.0,1,0,Medical 40,Medical - Chiropractor
46561.0,250.0,0,250.0,0,1,Medical 50,Medical - General/Other
46562.0,250.0,0,250.0,0,1,Medical 50,Medical - Physical Therapist
46563.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46564.0,300.0,0,300.0,1,1,Medical 50,Student (non-Medical)
46566.0,29.98,0,14.99,1,0,Consumer,Student (non-Medical)
46567.0,250.0,138,250.0,1,1,Medical 50,Medical - Student
46568.0,192.0,535,17.454545454545453,1,0,Medical 40,Medical - General/Other
46569.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46570.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46571.0,20.0,120,20.0,1,0,Consumer,Student (non-Medical)
46572.0,550.0,0,550.0,1,1,Medical 50,General - Student
46574.0,20.0,319,20.0,1,0,Consumer,Student (non-Medical)
46575.0,475.0,515,475.0,1,1,Medical 50,Medical - Physical Therapist
46576.0,40.0,0,20.0,1,0,Consumer,Student (non-Medical)
46577.0,550.0,0,550.0,1,0,Medical 50,Student (non-Medical)
46578.0,550.0,0,550.0,1,0,Medical 50,Medical - Massage Therapist
46579.0,40.0,0,40.0,1,0,Consumer,Student (non-Medical)
46580.0,40.0,72,20.0,1,0,Consumer,Student (non-Medical)
46582.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46583.0,20.0,438,20.0,1,0,Consumer,Student (non-Medical)
46584.0,60.0,0,60.0,0,0,Consumer,Student (non-Medical)
46585.0,110.0,157,27.5,1,0,Consumer,Medical - Occupational Therapist
46586.0,20.0,363,20.0,0,0,Consumer,Student (non-Medical)
46587.0,1100.0,35,550.0,1,1,Medical 50,Medical - Massage Therapist
46588.0,550.0,0,550.0,1,1,Medical 50,Medical - Physical Therapist
46589.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46593.0,550.0,0,550.0,0,1,Medical 50,Medical - Federal Government
46595.0,34.19,405,11.396666666666667,1,0,Medical 50,Medical - General/Other
46596.0,495.0,0,495.0,0,0,Medical 50,Medical - Physical Therapist
46597.0,550.0,2,550.0,0,1,Medical 50,General - Student
46599.0,250.0,35,250.0,1,1,Medical 50,Student (non-Medical)
46600.0,475.0,0,475.0,1,1,Medical 50,Medical - Physical Therapist
46603.0,24.99,0,24.99,0,1,Consumer,Consumer - Fitness/CrossFit
46604.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46605.0,495.0,0,495.0,0,0,Medical 50,Medical - Athletic Trainer (Certified)
46606.0,250.0,0,250.0,0,0,Medical 50,Student (non-Medical)
46607.0,60.0,0,30.0,0,0,Consumer,Student (non-Medical)
46609.0,550.0,212,550.0,1,1,Medical 50,Medical - Student
46610.0,107.88,398,8.99,1,0,Medical 40,Medical - Physical Therapist
46611.0,475.0,374,475.0,1,0,Consumer,Equine - Veterinarian
46612.0,0.0,565,0.0,0,0,Medical 50,Medical - Physical Therapist
46613.0,346.0,567,86.5,1,1,Medical 50,Medical - Massage Therapist
46614.0,250.0,197,250.0,1,1,Medical 50,Medical - General/Other
46616.0,0.0,0,0.0,0,0,Friends or Sponsored Athletes,Sponsored Athlete
46617.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46618.0,269.0,0,269.0,0,0,Medical 40,Medical - Chiropractor
46619.0,0.0,0,0.0,0,0,Medical 50,Medical - Student
46620.0,0.0,360,0.0,1,0,Medical 40,Medical - Athletic Trainer (Certified)
46621.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
46622.0,250.0,0,250.0,1,1,Medical 50,Student (non-Medical)
46623.0,550.0,0,550.0,1,0,Medical 50,Medical - General/Other
46624.0,250.0,45,250.0,1,1,Medical 50,Medical - Chiropractor
46625.0,50.0,0,50.0,0,0,Consumer,Student (non-Medical)
46626.0,30.0,0,30.0,0,0,Consumer,Student (non-Medical)
46627.0,504.99,361,168.33,0,1,Medical 50,Medical - General/Other
46628.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46629.0,30.0,0,30.0,0,0,Consumer,Consumer - Fitness/CrossFit
46630.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46631.0,550.0,0,550.0,1,0,Medical 50,Medical - Physical Therapist
46632.0,180.0,27,90.0,1,0,Medical 50,Medical - Federal Government
46633.0,550.0,323,275.0,1,1,Medical 50,Medical - General/Other
46634.0,100.0,77,50.0,0,0,Medical 40,Medical - Hospital/Medical Center
46635.0,30.0,0,30.0,0,0,Consumer,Student (non-Medical)
46636.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46637.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46638.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46639.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46640.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46641.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46642.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46643.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46644.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46645.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46646.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46647.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46648.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46649.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46650.0,0.0,423,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46651.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46652.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46653.0,0.0,423,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46654.0,0.0,423,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46655.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46656.0,0.0,423,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46657.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46658.0,0.0,423,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46659.0,0.0,423,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46660.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46661.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46662.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46663.0,0.0,422,0.0,0,0,Retail 40 - Taxable,Medical - Athletic Trainer (Certified)
46664.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46665.0,0.0,422,0.0,0,0,Retail 40 - Nontaxable,Medical - Athletic Trainer (Certified)
46667.0,240.0,250,120.0,1,1,Medical 50,Medical - Massage Therapist (equine and people)
46669.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46671.0,50.0,0,50.0,0,1,Consumer,Consumer - Fitness/CrossFit
46672.0,250.0,0,250.0,0,0,Medical 50,Student (non-Medical)
46673.0,500.0,163,250.0,1,1,Medical 40,Student (non-Medical)
46674.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46675.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46676.0,550.0,7,550.0,1,1,Medical 50,Medical - Physical Therapist
46677.0,84.0,81,12.0,1,0,Medical 40,Medical - Chiropractor
46679.0,550.0,1,550.0,0,1,Medical 50,Sponsored Athlete
46680.0,120.0,510,60.0,1,0,Medical 50,Medical - Physical Therapist
46681.0,100.0,13,10.0,0,0,Medical 40,Medical - Hospital/Medical Center
46682.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46683.0,0.0,0,0.0,0,0,Medical 40,Sponsored Athlete
46684.0,550.0,418,550.0,1,0,Medical 40,Medical - Massage Therapist
46685.0,80.0,322,26.666666666666668,1,0,Medical 50,Medical - Occupational Therapist
46687.0,60.0,428,60.0,1,0,Medical 50,Medical - Physical Therapist
46688.0,475.0,0,475.0,1,1,Medical 50,Medical - General/Other
46689.0,100.0,435,50.0,1,1,Consumer,Consumer - Fitness/CrossFit
46690.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46692.0,24.0,9,12.0,1,0,Medical 40,Medical - Massage Therapist
46693.0,550.0,0,550.0,1,1,Medical 50,Student (non-Medical)
46694.0,75.0,5,18.75,1,0,Medical 50,Sponsored Athlete
46696.0,24.99,0,24.99,1,0,Consumer,Consumer - Fitness/CrossFit
46697.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46698.0,329.48,9,82.37,1,0,Medical 40,Medical - General/Other
46699.0,0.0,453,0.0,0,0,Equine Wholesale 50,Equine - Massage Therapist
46700.0,180.0,2,13.846153846153847,0,0,Medical 50,Medical - Massage Therapist
46701.0,550.0,0,550.0,0,1,Retail 50 - Nontaxable,Medical - Athletic Trainer (Certified)
46702.0,550.0,54,550.0,1,1,Medical 50,Medical - Massage Therapist
46703.0,34.99,518,17.495,1,0,Consumer,Consumer - Fitness/CrossFit
46704.0,120.0,13,10.0,0,0,Retail 50 - Taxable,Retail Fitness - OrangeTheory Fitness
46705.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46706.0,24.0,140,12.0,1,0,Medical 40,Medical - General/Other
46707.0,550.0,44,550.0,1,0,Medical 50,Medical - Massage Therapist
46710.0,307.5,227,10.25,1,0,Retail 50 - Nontaxable,Retail Fitness - CrossFit Box
46712.0,475.0,0,475.0,1,1,Medical 40,Medical - Physical Therapist
46713.0,109.0,4,27.25,1,0,Medical 40,Medical - Massage Therapist
46714.0,550.0,0,550.0,1,1,Medical 50,Medical - Chiropractor
46716.0,550.0,0,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46718.0,360.0,0,180.0,0,0,Consumer,Student (non-Medical)
46723.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46724.0,550.0,566,550.0,1,0,Medical 50,Medical - Athletic Trainer (Certified)
46725.0,20.0,0,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
46726.0,250.0,358,250.0,1,0,Medical 50,Medical - Chiropractor
46727.0,34.99,0,17.495,1,0,Consumer,Student (non-Medical)
46728.0,30.0,0,30.0,1,1,Consumer,Student (non-Medical)
46729.0,74.99,0,37.495,1,1,Consumer,Consumer - Fitness/CrossFit
46730.0,30.0,0,30.0,1,1,Consumer,Consumer - Fitness/CrossFit
46731.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
46732.0,80.0,0,40.0,1,1,Consumer,Consumer - Fitness/CrossFit
46733.0,550.0,552,550.0,1,0,Medical 50,Medical - Occupational Therapist
46734.0,50.0,0,50.0,0,0,Consumer,Student (non-Medical)
46737.0,550.0,0,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46738.0,24.99,0,24.99,0,1,Consumer,Student (non-Medical)
46742.0,72.0,73,72.0,0,0,Medical 40,Medical - General/Other
46743.0,24.0,346,12.0,1,0,Medical 40,Medical - General/Other
46744.0,30.0,0,30.0,1,0,Consumer,Student (non-Medical)
46747.0,475.0,0,475.0,0,1,Medical 50,Medical - General/Other
46748.0,550.0,0,550.0,1,0,Medical 50,Student (non-Medical)
46752.0,24.99,0,24.99,1,1,Consumer,Consumer - Fitness/CrossFit
46753.0,30.0,0,30.0,1,1,Consumer,Student (non-Medical)
46754.0,132.0,0,26.4,1,1,Equine Wholesale 40,Equine - Massage Therapist
46755.0,550.0,0,550.0,1,0,Medical 50,Student (non-Medical)
46756.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46757.0,60.0,530,60.0,1,0,Medical 50,Medical - General/Other
46759.0,550.0,226,550.0,1,0,Medical 50,Medical - Physical Therapist
46760.0,120.0,83,120.0,1,0,Consumer,Student (non-Medical)
46764.0,72.0,22,72.0,1,0,Medical 40,Medical - General/Other
46765.0,50.0,0,50.0,1,1,Consumer,Consumer - Fitness/CrossFit
46766.0,40.0,0,40.0,1,1,Consumer,Student (non-Medical)
46768.0,550.0,0,550.0,0,1,Medical 50,Medical - Physical Therapist
46769.0,140.0,0,20.0,1,0,Consumer,Student (non-Medical)
46770.0,550.0,285,550.0,1,1,Medical 50,Medical - Chiropractor
46772.0,58.0,6,11.6,1,0,Medical 40,Medical - Massage Therapist
46773.0,258.0,359,11.727272727272727,1,0,Retail 50 - Taxable,Retailer - General/Other
46774.0,120.0,422,60.0,1,0,Medical 50,Medical - General/Other
46775.0,0.0,144,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46776.0,156.6,517,52.199999999999996,0,0,Medical 40,Medical - Chiropractor
46778.0,32.0,210,8.0,1,1,Medical 50,Medical - Massage Therapist
46779.0,40.0,510,20.0,0,0,Consumer,Consumer - Triathlete
46780.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46781.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46782.0,40.0,13,20.0,1,0,Consumer,Consumer - General Sports
46783.0,550.0,2,550.0,0,0,Medical 50,Medical - Physical Therapist
46784.0,0.0,306,0.0,0,0,Medical 50,Medical - Chiropractor
46785.0,550.0,0,550.0,1,0,Medical 50,Medical - Physical Therapist
46786.0,90.0,0,30.0,1,0,Consumer,Consumer - Fitness/CrossFit
46788.0,150.0,255,25.0,0,0,Medical 50,Medical - General/Other
46792.0,20.0,512,10.0,1,0,Medical 50,Medical - Hospital/Medical Center
46793.0,250.0,0,250.0,0,0,Medical 50,Medical - Physical Therapist
46794.0,120.0,448,12.0,1,0,Medical 40,Medical - Chiropractor
46795.0,550.0,436,550.0,1,1,Medical 50,Medical - Student
46797.0,550.0,0,550.0,0,1,Medical 50,Medical - General/Other
46798.0,50.0,180,50.0,0,0,Consumer,Student (non-Medical)
46799.0,60.0,0,30.0,0,0,Medical 50,Medical - Physical Therapist
46800.0,120.0,228,30.0,1,1,Medical 40,Medical - Chiropractor
46801.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
46802.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46803.0,50.0,452,50.0,0,0,Consumer,Student (non-Medical)
46804.0,20.0,0,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
46805.0,24.99,0,24.99,1,0,Consumer,Student (non-Medical)
46806.0,60.0,508,60.0,1,0,Consumer,Consumer - General Sports
46807.0,250.0,52,250.0,0,1,Medical 50,Student (non-Medical)
46810.0,240.0,12,120.0,0,1,Consumer,Medical - Physical Therapist
46811.0,20.0,29,20.0,0,0,Consumer,Student (non-Medical)
46812.0,550.0,0,550.0,0,1,Medical 50,Medical - Student
46813.0,29.98,0,14.99,1,0,Consumer,Consumer - Using for Pain/Rehab
46814.0,20.0,0,20.0,1,0,Consumer,Consumer - General Sports
46815.0,51.95,1,25.975,1,0,Medical 40,Medical - Massage Therapist
46816.0,144.0,43,72.0,1,0,Medical 40,Medical - Physical Therapist
46818.0,120.0,229,20.0,1,1,Consumer,Medical - Physical Therapist
46819.0,550.0,0,550.0,1,1,Medical 50,General - Student
46820.0,50.0,164,50.0,1,1,Consumer,Consumer - Fitness/CrossFit
46823.0,60.0,0,60.0,1,0,Consumer,Student (non-Medical)
46824.0,30.0,0,30.0,1,0,Consumer,Student (non-Medical)
46826.0,550.0,87,550.0,0,1,Medical 50,Medical - Student
46827.0,60.0,0,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
46829.0,120.0,515,120.0,1,0,Medical 40,Medical - Physical Therapist
46830.0,50.0,101,50.0,1,1,Consumer,Student (non-Medical)
46831.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46832.0,240.0,0,40.0,1,0,Consumer,Student (non-Medical)
46833.0,60.0,3,60.0,1,0,Consumer,Student (non-Medical)
46834.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46835.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46836.0,120.0,0,30.0,1,1,Consumer,Consumer - Fitness/CrossFit
46837.0,70.0,0,35.0,1,1,Consumer,Student (non-Medical)
46838.0,70.0,0,23.333333333333332,1,1,Consumer,Medical - Massage Therapist
46839.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
46841.0,495.0,149,23.571428571428573,1,1,Medical 50,Medical - Massage Therapist (equine and people)
46842.0,100.0,0,50.0,1,0,Consumer,Equine - Horse Owner
46843.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46844.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46845.0,550.0,194,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46846.0,599.0,0,599.0,1,0,Consumer,Medical - Massage Therapist
46847.0,550.0,467,550.0,1,1,Medical 50,Medical - Student
46848.0,100.0,621,25.0,1,0,Medical 50,Medical - Athletic Trainer (Certified)
46850.0,60.0,31,12.0,0,0,Medical 40,Medical - Chiropractor
46851.0,120.0,0,120.0,1,0,Consumer,Student (non-Medical)
46852.0,60.0,0,20.0,1,0,Consumer, -------
46853.0,50.0,0,50.0,1,1,Consumer,Student (non-Medical)
46854.0,74.99,520,37.495,1,1,Consumer,Consumer - Fitness/CrossFit
46856.0,24.99,0,24.99,1,1,Consumer,Student (non-Medical)
46857.0,40.0,0,20.0,1,0,Consumer,Student (non-Medical)
46858.0,40.0,0,20.0,1,1,Consumer,Student (non-Medical)
46859.0,550.0,86,550.0,1,1,Medical 50,Medical - Chiropractor
46861.0,50.0,133,50.0,1,1,Consumer,Student (non-Medical)
46862.0,30.0,0,30.0,0,0,Consumer,Student (non-Medical)
46863.0,50.0,0,50.0,0,0,Consumer,Student (non-Medical)
46864.0,20.0,0,20.0,1,0,Consumer,Consumer - Using for Pain/Rehab
46865.0,50.0,0,50.0,0,0,Consumer,Student (non-Medical)
46866.0,55.0,243,27.5,1,1,Medical 50,Medical - Physical Therapist
46867.0,29.98,539,14.99,1,0,Medical 40,Student (non-Medical)
46868.0,550.0,592,550.0,1,1,Medical 50,Student (non-Medical)
46870.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
46871.0,29.98,0,14.99,1,0,Consumer,Student (non-Medical)
46872.0,100.0,0,50.0,0,0,Consumer,Student (non-Medical)
46873.0,100.0,191,20.0,0,0,Consumer,Student (non-Medical)
46878.0,549.0,1,274.5,1,1,Medical 50,Medical - Physical Therapist
46879.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46881.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46883.0,43.5,416,21.75,1,0,Medical 50,Medical - Physical Therapist
46888.0,550.0,14,550.0,1,0,Medical 50,Medical - Athletic Trainer (Certified)
46890.0,13.05,337,13.05,1,0,Medical 40,Medical - General/Other
46892.0,169.0,345,169.0,1,0,Equine Wholesale 50,Equine - Massage Therapist
46893.0,24.0,1,12.0,1,0,Medical 40,Medical - Physical Therapist
46895.0,182.7,385,60.9,0,0,Medical 40,Medical - Athletic Trainer (Certified)
46896.0,93.53,2,13.361428571428572,1,0,Medical 50,Medical - Physical Therapist
46897.0,276.0,191,55.2,1,0,Medical 40,Medical - General/Other
46899.0,385.0,436,77.0,1,0,Medical 40,Medical - Chiropractor
46901.0,71.97,490,17.9925,1,0,Medical 50,Medical - Massage Therapist
46903.0,14.99,330,14.99,0,0,Medical 40,Medical - General/Other
46906.0,24.0,0,12.0,1,0,Medical 40,Medical - General/Other
46908.0,550.0,0,550.0,0,1,Medical 50,Medical - Physical Therapist
46912.0,166.38,535,12.798461538461538,0,0,Medical 40,Medical - General/Other
46914.0,101.2,-23,11.244444444444445,1,0,Retail 40 - Taxable,Retail Fitness - CrossFit Box
46915.0,550.0,490,550.0,1,0,Medical 50,Medical - General/Other
46916.0,96.0,108,12.0,1,0,Medical 40,Medical - Chiropractor
46919.0,60.0,245,60.0,1,0,Medical 40,Medical - Chiropractor
46920.0,50.0,0,50.0,0,1,Consumer,Student (non-Medical)
46922.0,550.0,0,550.0,1,0,Medical 50,Medical - Occupational Therapist
46924.0,377.5,144,11.102941176470589,1,0,Retail 50 - Taxable,Retailer - General/Other
46925.0,410.2,526,58.6,1,0,Medical 40,Medical - Chiropractor
46926.0,25.0,0,25.0,0,0,Consumer,Consumer - General Sports
46927.0,91.35,584,13.049999999999999,0,0,Medical 40,Medical - Chiropractor
46928.0,13.2,550,13.2,0,0,Medical 40,Medical - Chiropractor
46929.0,72.0,177,72.0,0,0,Medical 40,Medical - Massage Therapist
46930.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46931.0,72.0,433,72.0,0,0,Medical 40,Medical - Physical Therapist
46933.0,84.99,0,28.33,1,0,Consumer,Student (non-Medical)
46934.0,30.0,0,30.0,0,0,Consumer,Student (non-Medical)
46938.0,72.0,191,72.0,1,0,Medical 40,Medical - General/Other
46940.0,48.0,492,12.0,1,0,Medical 40,Medical - Chiropractor
46941.0,0.0,142,0.0,0,0,Distributor - Animal - Medical,Equine - Retail Store
46942.0,550.0,253,550.0,1,1,Medical 50,Retail Fitness - Personal Trainer
46943.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
46944.0,20.0,0,20.0,1,0,Consumer,Student (non-Medical)
46945.0,300.0,119,300.0,1,1,Medical 50,Medical - Chiropractor
46946.0,60.0,71,60.0,0,0,Medical 50,Medical - General/Other
46947.0,69.98,114,17.495,1,0,Consumer,Consumer - General Sports
46949.0,550.0,2,550.0,1,1,Medical 50,Medical - Student
46950.0,120.0,0,120.0,1,0,Consumer,Student (non-Medical)
46951.0,550.0,56,550.0,1,1,Medical 50,Medical - Athletic Trainer (Certified)
46953.0,250.0,0,250.0,1,1,Medical 50,Medical - Physical Therapist
46954.0,20.0,0,20.0,0,0,Consumer,Student (non-Medical)
46956.0,30.0,0,30.0,0,1,Consumer,Student (non-Medical)
46957.0,550.0,0,550.0,1,0,Medical 50,Medical - Physical Therapist
46958.0,50.0,0,50.0,1,0,Consumer,Student (non-Medical)
46959.0,74.99,0,37.495,1,1,Consumer,Consumer - Fitness/CrossFit
46960.0,74.99,0,37.495,1,1,Consumer,Consumer - Fitness/CrossFit
46961.0,74.99,0,37.495,1,1,Consumer,Consumer - Fitness/CrossFit
46962.0,550.0,0,550.0,1,1,Medical 50,Medical - Student
46963.0,550.0,0,550.0,0,1,Medical 50,Student (non-Medical)
46966.0,79.2,560,79.2,0,0,Medical 40,Medical - General/Other
46967.0,0.0,0,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46968.0,0.0,181,0.0,0,0,Consumer,Consumer - Fitness/CrossFit
46969.0,550.0,166,550.0,1,1,Consumer,Medical - Massage Therapist
46970.0,60.0,0,20.0,0,0,Consumer,Student (non-Medical)
46971.0,302.5,91,9.453125,1,0,Retail 50 - Taxable,Retailer - General/Other
46972.0,550.0,0,550.0,1,1,Medical 50,Medical - Student
46973.0,550.0,0,550.0,0,1,Medical 50,Medical - Physical Therapist
46975.0,550.0,389,550.0,1,0,Medical 50,Medical - Athletic Trainer (Certified)
46977.0,408.0,0,40.8,0,0,Medical 50,Medical - Occupational Therapist
46978.0,40.0,0,20.0,0,0,Consumer,Student (non-Medical)
46979.0,0.0,0,0.0,0,0,Medical 40,Medical - Chiropractor
46980.0,299.0,386,299.0,1,0,Medical 40,Medical - Chiropractor
46981.0,475.0,546,475.0,0,1,Medical 50,Medical - General/Other
46982.0,40.0,413,20.0,1,0,Medical 40,Medical - General/Other
46984.0,550.0,0,550.0,1,1,Medical 50,Medical - Student
46985.0,40.0,383,10.0,1,0,Medical 50,Medical - General/Other
